img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (401).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (403).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,None,NA,NA
codibook (402).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,NA,NA
codibook (406).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (404).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (405).jpg,Formal,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (407).jpg,Formal,Long-sleeve-tee,Stripe,Cutoffs,None,NA,NA
codibook (408).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (411).jpg,Feminine,Shirts,None,Cutoffs,Graphic,NA,NA
codibook (409).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,NA,NA
codibook (412).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (413).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (410).jpg,Formal,Shirts,Graphic,Chiffon-skirt,None,NA,NA
codibook (415).jpg,NA,NA,NA,NA,NA,NA,NA
codibook (414).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (416).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (418).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (417).jpg,Casual,Hoodie,Graphic,Cutoffs,None,NA,NA
codibook (421).jpg,Casual,Short-sleeve-tee,None,NA,NA,NA,NA
codibook (420).jpg,Feminine,Short-sleeve-tee,Check,Cutoffs,None,NA,NA
codibook (419).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (424).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (426).jpg,Formal,Shirts,Check,Cutoffs,None,NA,NA
codibook (425).jpg,Formal,Shirts,None,H-line-skirt,None,NA,NA
codibook (422).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (423).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (429).jpg,Formal,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (427).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (428).jpg,Casual,Short-sleeve-tee,Graphic,NA,NA,one-piece,Graphic
codibook (432).jpg,Casual,NA,NA,H-line-skirt,None,NA,NA
codibook (431).jpg,Casual,Hoodie,None,Cutoffs,Dot,NA,NA
codibook (430).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (434).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,Stripe,NA,NA
codibook (433).jpg,Feminine,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (435).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,NA,NA
codibook (437).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (436).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,NA,NA
codibook (439).jpg,Casual,NA,NA,NA,NA,one-piece,None
codibook (440).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (438).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (441).jpg,Formal,NA,NA,Chiffon-skirt,Check,one-piece,Check
codibook (442).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Dot,NA,NA
codibook (443).jpg,Feminine,Hoodie,Graphic,Cutoffs,None,NA,NA
codibook (444).jpg,Feminine,Shirts,Check,Cutoffs,None,NA,NA
codibook (445).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (446).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (447).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (448).jpg,Casual,Short-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (451).jpg,Feminine,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (449).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (450).jpg,Formal,Shirts,None,H-line-skirt,Check,NA,NA
codibook (452).jpg,Casual,Shirts,None,H-line-skirt,Check,NA,NA
codibook (453).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (454).jpg,Casual,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (457).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (458).jpg,Feminine,Shirts,None,Cutoffs,None,NA,NA
codibook (456).jpg,Feminine,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (455).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (459).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
codibook (460).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (462).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (461).jpg,Casual,Shirts,None,H-line-skirt,None,NA,NA
codibook (466).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (468).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (465).jpg,Formal,Short-sleeve-tee,Graphic,Chiffon-skirt,Check,NA,NA
codibook (463).jpg,Formal,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (464).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (467).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (470).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (469).jpg,Formal,Shirts,None,Jeans,None,NA,NA
codibook (472).jpg,Feminine,Shirts,Check,Cotten-long-pants,Dot,NA,NA
codibook (474).jpg,Casual,Long-sleeve-tee,Stripe,Chiffon-skirt,Stripe,NA,NA
codibook (471).jpg,Formal,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (473).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,one-piece,Graphic
codibook (475).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (476).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (477).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (479).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (480).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (481).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (483).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
codibook (482).jpg,Feminine,NA,NA,NA,NA,NA,NA
codibook (478).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (484).jpg,Feminine,Short-sleeve-tee,Check,NA,NA,NA,NA
codibook (485).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (491).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (490).jpg,Feminine,Shirts,None,Cutoffs,None,NA,NA
codibook (492).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (488).jpg,Casual,Hoodie,Check,Cutoffs,None,NA,NA
codibook (486).jpg,Formal,NA,NA,Cutoffs,None,NA,NA
codibook (489).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (487).jpg,NA,NA,NA,NA,NA,NA,NA
codibook (495).jpg,Casual,Hoodie,Graphic,Cotten-long-pants,None,NA,NA
codibook (493).jpg,NA,NA,NA,NA,NA,NA,NA
codibook (494).jpg,Casual,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (498).jpg,Casual,Hoodie,Graphic,H-line-skirt,Check,NA,NA
codibook (496).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (497).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (499).jpg,Feminine,NA,NA,NA,NA,NA,NA
codibook (501).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (500).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (502).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (503).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (504).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (511).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (507).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (506).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (508).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (510).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (509).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (505).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (512).jpg,Formal,Shirts,None,NA,NA,NA,NA
codibook (514).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,Graphic,NA,NA
codibook (513).jpg,Casual,Short-sleeve-tee,None,Jeans,None,NA,NA
codibook (515).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (518).jpg,Casual,Long-sleeve-tee,None,Cutoffs,Check,NA,NA
codibook (516).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (519).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (517).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (522).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (520).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (521).jpg,Formal,Hoodie,Graphic,Cutoffs,Dot,NA,NA
codibook (523).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (526).jpg,Formal,Shirts,Graphic,Cutoffs,Check,NA,NA
codibook (524).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (525).jpg,Feminine,Short-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (527).jpg,Casual,Shirts,None,Chiffon-skirt,Check,NA,NA
codibook (528).jpg,Casual,NA,NA,Chiffon-skirt,None,NA,NA
codibook (529).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (530).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (534).jpg,Casual,Shirts,None,H-line-skirt,None,NA,NA
codibook (532).jpg,Casual,Shirts,Check,H-line-skirt,None,NA,NA
codibook (535).jpg,Formal,Shirts,None,H-line-skirt,Check,NA,NA
codibook (533).jpg,Casual,Hoodie,Stripe,Cotten-long-pants,None,NA,NA
codibook (531).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (536).jpg,Feminine,NA,NA,NA,NA,one-piece,Dot
codibook (537).jpg,Formal,Short-sleeve-tee,None,Jeans,None,NA,NA
codibook (540).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (541).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (539).jpg,Feminine,NA,NA,Chiffon-skirt,Floral,NA,NA
codibook (538).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (545).jpg,Formal,Long-sleeve-tee,Check,NA,NA,one-piece,Check
codibook (542).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,None,NA,NA
codibook (544).jpg,Formal,Shirts,Check,H-line-skirt,None,NA,NA
codibook (543).jpg,Casual,Hoodie,None,Chiffon-skirt,Stripe,NA,NA
codibook (546).jpg,Feminine,Short-sleeve-tee,None,NA,NA,one-piece,Floral
codibook (547).jpg,Formal,Shirts,Graphic,NA,NA,NA,NA
codibook (548).jpg,Formal,Short-sleeve-tee,Stripe,Jeans,None,NA,NA
codibook (549).jpg,Casual,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (551).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (550).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (554).jpg,Casual,NA,NA,Chiffon-skirt,Stripe,NA,NA
codibook (555).jpg,Formal,Shirts,Check,Jeans,None,NA,NA
codibook (556).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (553).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (557).jpg,Casual,Shirts,Floral,Cutoffs,Leopard,NA,NA
codibook (552).jpg,Casual,NA,NA,Cutoffs,Dot,NA,NA
codibook (560).jpg,Casual,NA,NA,Chiffon-skirt,Stripe,one-piece,Stripe
codibook (562).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (558).jpg,Feminine,Shirts,None,Cutoffs,Check,NA,NA
codibook (559).jpg,Feminine,NA,NA,Cotten-long-pants,None,NA,NA
codibook (561).jpg,Formal,Hoodie,Check,Jeans,None,NA,NA
codibook (565).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (563).jpg,Formal,Shirts,Floral,Cotten-long-pants,None,NA,NA
codibook (564).jpg,Formal,NA,NA,NA,NA,one-piece,Check
codibook (566).jpg,Formal,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (567).jpg,Casual,NA,NA,NA,NA,one-piece,Dot
codibook (568).jpg,Formal,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (573).jpg,Formal,Long-sleeve-tee,None,Jeans,Dot,NA,NA
codibook (574).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (571).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
codibook (570).jpg,Casual,NA,NA,H-line-skirt,None,NA,NA
codibook (569).jpg,Feminine,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (572).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (575).jpg,Formal,NA,NA,H-line-skirt,None,NA,NA
codibook (577).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (576).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (580).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (578).jpg,Casual,Hoodie,Graphic,Cutoffs,None,NA,NA
codibook (579).jpg,Formal,Long-sleeve-tee,Dot,Cotten-long-pants,None,NA,NA
codibook (582).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
