img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
musinsa (101).jpg,Casual,Shirts,Graphic,Cotten-long-pants,None,NA,NA
musinsa (102).jpg,Casual,Hoodie,Graphic,Cotten-long-pants,None,NA,NA
musinsa (103).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (104).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (105).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (106).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (107).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (108).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
musinsa (110).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (109).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (111).jpg,Casual,NA,NA,Jeans,None,NA,NA
musinsa (112).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (113).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (114).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (115).jpg,Feminine,Shirts,None,Jeans,None,NA,NA
musinsa (116).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
musinsa (117).jpg,Casual,Hoodie,Graphic,Cotten-long-pants,None,NA,NA
musinsa (118).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (119).jpg,Casual,NA,NA,Jeans,None,NA,NA
musinsa (120).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (121).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (122).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (123).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (124).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (125).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (126).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
musinsa (127).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (128).jpg,Casual,NA,NA,NA,NA,NA,NA
musinsa (129).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (130).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (131).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
musinsa (132).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (133).jpg,Casual,NA,NA,Jeans,None,NA,NA
musinsa (134).jpg,Casual,NA,NA,Cotten-long-pants,Check,NA,NA
musinsa (135).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (136).jpg,Feminine,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (137).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (138).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
musinsa (139).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
musinsa (140).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (141).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
musinsa (142).jpg,Casual,NA,NA,Jeans,None,NA,NA
musinsa (143).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
