"","상호명","신주소","Latitude","Longitude","dis_diff"
"237","헤르젠","06615 서울 서초구 강남대로61길 13 (서초동)",37.4988517,127.0255375,0.0989714081100618
"238","더블린","06123 서울 강남구 강남대로 442 (역삼동)",37.5021078,127.0261636,0.0966579879029658
"239","스시겐","04037 서울 마포구 양화로7길 6-12 (서교동, 삼이빌딩)",37.5515865,126.9156037,0.0616528828575741
"240","소호정","06783 서울 서초구 논현로 27 (소호정)",37.473216,127.0486691,0.133258604350256
"241","바달비","08753 서울 관악구 봉천로12길 17 (바달비)",37.4879728,126.9294904,0.101189035796222
"242","만복림","04637 서울 중구 후암로 98 (남대문로5가, STX남산타워)",37.5539166,126.9748163,0.0272518646235402
"243","뚜르뒤뱅","06576 서울 서초구 사평대로22길 55 (반포동, 대선빌딩)",37.4970436,126.997786,0.0881970403939379
"244","송림원","02833 서울 성북구 동소문로 25-2",37.5898797,127.0087929,0.0399213105948428
"245","디마떼오","03086 서울특별시 종로구 동숭길 29 (동숭동)",37.5799759999999,127.0039223,0.033995811641139
"246","오감","03061 서울 종로구 윤보선길 27 (안국동)",37.577209,126.9837407,0.0142472497170434
"247","규랑","06577 서울 서초구 서래로6길 15 (반포동)",37.4978383,126.9991653,0.0878924044648323
"248","빠리하노이","03078 서울 종로구 대학로11길 22 (명륜4가)",37.582277,127.0004295,0.0305340311550813
"249","된장예술과술","03190 서울 종로구 삼일대로15길 20 (관철동)",37.5692996999999,126.9880422,0.0214120788052407
"250","라싸브어","06577 서울 서초구 서래로 24 (반포동, 다솜빌딩) 5층",37.4970448,126.9984601,0.088411088063092
"251","다락정","03049 서울 종로구 삼청로 131-1",37.5872135,126.9814761,0.0132388521907974
"252","연희동칼국수","03703 서울 서대문구 연희맛로 37",37.5681791,126.9307331,0.0411611545616787
"253","을밀대","04138 서울 마포구 숭문길 24",37.5474432,126.9455146,0.0412820070768181
"254","영일식당","03133 서울 종로구 삼일대로26길 11",37.5732276,126.9888121,0.0203126550529444
"255","알라또레","04054 서울 마포구 와우산로23길 8 (서교동) 더 모임 빌딩 5층",37.553464,126.924671,0.0528405235414072
"256","오장동흥남집","04559 서울 중구 마른내로 114 (흥남집)",37.564347,127.0005906,0.0347578107211807
"257","동북화과왕","03119 서울 종로구 종로46길 11",37.5709932,127.0108431,0.0420505588445606
"258","훌리오","06128 서울 강남구 강남대로102길 22 (역삼동, MIN빌딩)",37.5023388,127.0274036,0.0971981615908937
"259","원대구탕(삼각지역)","04382 서울 용산구 한강대로62가길 8",37.5346553,126.9742088,0.046270218475386
"260","현대칼국수","04526 서울 중구 세종대로 76 (청남빌딩)",37.5628327,126.976933,0.01921472946049
"261","레드브릭","06577 서울 서초구 서래로6길 17 (반포동, 오삼빌딩)",37.4978245,126.9993475,0.087966172427412
"262","로쏘비앙코","03185 서울 종로구 새문안로 82 (신문로1가, 에스타워) 지하 1층",37.5697566,126.9739421,0.011680046596652
"263","자인뭉티기","06735 서울 서초구 강남대로37길 24-7 (호원빌딩)",37.4851322,127.03211,0.114036200898174
"264","겐지","04637 서울특별시 중구 소월로 50 (남대문로5가)",37.5554538,126.9754336,0.0258651662018576
"265","로즈힐","06236 서울 강남구 테헤란로 152 (강남파이낸스센터) 지하 1층",37.4999935,127.0365067,0.104641430223641
"266","목란","03703 서울 서대문구 연희로15길 21",37.5683426,126.9304738,0.0413589315989923
"267","탑클라우드","03161 서울 종로구 종로 51 (종로2가, 종로타워) 33층",37.5706734,126.9836342,0.0169930135305605
"268","전원","04617 서울 중구 동호로 284",37.5595877,127.0031163,0.0393435069897138
"269","필경재","06352 서울 강남구 광평로 205",37.4847924,127.0951896,0.15777308613679
"270","비꼴로","04537 서울 중구 명동10길 7-3 (명동2가)",37.5634894,126.9854677,0.0232040938047521
"271","토방","03148 서울 종로구 인사동길 36 (관훈동) 지하 1층",37.5739057,126.9850852,0.0166154838677625
"272","라멘81번옥","04411 서울 용산구 대사관로34길 74",37.5300817,127.0064722,0.06244997129511
"273","진미식당","04207 서울 마포구 마포대로 186-6 (선화의원)",37.5505501,126.9557705,0.0333363905702133
"274","더 그린테이블","06019 서울 강남구 선릉로155길 13 (신사동) 2층",37.5252951,127.0385592,0.0882161063418593
"275","강남교자","06612 서울 서초구 강남대로69길 11 (서초동, 삼미빌딩) 2층",37.5013618,127.0242077,0.0961482904539646
"276","잔치집","03146 서울 종로구 인사동12길 12-3",37.574453,126.9852374,0.0165390878481835
"277","백리향","07345 서울 영등포구 63로 50 (63한화생명빌딩) 57층",37.5193776,126.9402103,0.0681716999220339
"278","미치루스시","07331 서울 영등포구 의사당대로 127 (롯데캐슬엠파이어) 203 호",37.5202062,126.9263648,0.0745734326838334
"279","장원집 (장원족발)","03157 서울 종로구 종로 19 (르메이에르종로타운) 1층",37.5708033,126.9798544,0.0140318273763505
"280","백원","07241 서울 영등포구 여의공원로 101 (여의도동, C.C.M.M빌딩) 12층",37.5292904,126.9248398,0.0684058101062325
"281","마키노차야","06233 서울 강남구 테헤란로8길 8 (홍은동주빌딩)",37.4982281,127.0310199,0.102652683560488
"282","황톳길","04142 서울 마포구 마포대로11길 15-7",37.5485061,126.953169,0.0363224938048042
"283","청진옥","03157 서울 종로구 종로 19 (르메이에르종로타운) 1층",37.5708033,126.9798544,0.0140318273763505
"284","장수갈비집본가","04535 서울 중구 명동2길 54-1 (충무로1가)",37.5606606,126.9801908,0.0225360608450081
"285","청일집","03157 서울 종로구 종로 19 (르메이에르종로타운) 1층",37.5708033,126.9798544,0.0140318273763505
"286","산하","07333 서울 영등포구 여의대방로 383 (여의도동, 경도빌딩)",37.5193175,126.9314199,0.0724886900561076
"287","타코칠리칠리","04345 서울 용산구 녹사평대로 218",37.5370925,126.9870429,0.046869155791947
"288","서궁","07333 서울 영등포구 국제금융로 78 (여의도동, 홍우빌딩)",37.5208328999999,126.9312858,0.0712820613341942
"289","피양콩할마니","06254 서울 강남구 도곡로7길 17 (두범 빌딩)",37.4917171,127.034307,0.1098483820782
"290","행화촌","04535 서울 중구 남대문로 52-5 (대한문화예술공사)",37.5620722,126.9818207,0.022120178549453
"291","파르미이탈리아노","03776 서울 서대문구 연세로 24",37.5577315,126.9370983,0.0400881646710082
"292","금홍","04424 서울 용산구 이촌로 303 115호",37.5185268,126.9806796,0.0631221251848353
"293","신흥정육식당","06199 서울 강남구 역삼로 406",37.5005716,127.0516483,0.114464389438192
"294","신미식당","06023 서울 강남구 압구정로 214 (현대종합상가빌딩)",37.527954,127.0307197,0.0804976240624515
"295","손가네곰국수","02880 서울 성북구 성북로15길 8",37.5930531,127.0003453,0.0328133203959942
"296","부산양곱창","06147 서울 강남구 언주로98길 8-1 (역삼동)",37.504704,127.0426202,0.105179704957039
"297","우랑 청담점","06071 서울 강남구 도산대로94길 20",37.5237671,127.0516161,0.0995808451563328
"298","신성각","04190 서울 마포구 임정로 55-1",37.5446853,126.9577115,0.0380586870589359
"299","오스테리아마티네","06055 서울 강남구 도산대로54길 17",37.5215839,127.0388014,0.0907777377664716
"300","오우가","04537 서울 중구 명동8가길 39",37.5618922,126.9871894,0.0255440263351303
"301","고향집","06061 서울 강남구 언주로134길 20 (논현동)",37.5166843,127.0371867,0.0928675138957092
"302","명품잔치국수","04004 서울 마포구 동교로 103",37.5546717,126.9134539,0.0622013440434456
"303","포탈라","03191 서울 종로구 청계천로 99 (관철동, 수표교빌딩)",37.5683742,126.9886558,0.022429552007338
"304","이태원숯불구이","04390 서울 용산구 녹사평대로32길 43 (이태원동)",37.532796,126.9907873,0.0522711643369412
"305","구스테이크528","06028 서울 강남구 압구정로 108 (신사동, 덕산빌딩)",37.5228498,127.0205872,0.0769123977923474
"306","마노디셰프","06169 서울특별시 강남구 테헤란로87길 21 (삼성동)",37.5090167,127.0582363,0.113752461174473
"307","앨리 (카페 엘리)","06575 서울 서초구 서래로5길 30 (반포동) 지하 1층",37.4979452,126.9964813,0.0869347972247005
"308","헤르지아","04630 서울 중구 소파로 97 (예장동)",37.5567542,126.9854786,0.0285716366470229
"309","굴비마을","06019 서울 강남구 도산대로49길 10-8 (신사동, 신사동 K 빌딩)",37.5237148,127.0380172,0.0888013736164529
"310","뉴만두집","06018 서울 강남구 압구정로 338 (신사동)",37.5278854,127.0388643,0.0868538118883614
"311","야마모토스시","06294 서울 강남구 언주로30길 26 (타워팰리스) 상가 1층",37.4873933999999,127.0527274,0.124763400768279
"312","그랑씨엘","06021 서울 강남구 도산대로45길 16-6 (신사동) 1층",37.5233509,127.0358238,0.0873696600613727
"313","돈화문칼국수","03134 서울 종로구 돈화문로 60",37.5738251,126.9913568,0.0225066205983929
"314","머그포래빗","06033 서울 강남구 논현로159길 65",37.5213807,127.0231483,0.079710369408561
"315","미타야","06130 서울 강남구 강남대로94길 27",37.4998077,127.02948,0.100467294394943
"316","금성스테이크","06018 서울 강남구 압구정로46길 5-14 (신사동)",37.5278458,127.0378703,0.0860913904398006
"317","모던반상","06028 서울 강남구 강남대로162길 41-20 (신사동) 3층",37.5218832,127.0211564,0.0780149183605866
"318","로씨니","03059 서울 종로구 북촌로 18",37.5783486,126.9858106,0.0160530726793861
"319","여수동촌","06195 서울 강남구 삼성로75길 9 (대치동)",37.5033294,127.0574618,0.11683951631143
"320","비타민카페","06166 서울 강남구 삼성로100길 23-5 (삼성동)",37.5103526,127.057059,0.111996789800638
"321","목로","06030 서울 강남구 압구정로28길 18 (신사동)",37.5254222,127.0275587,0.079869970461113
"322","영동설렁탕","06525 서울 서초구 강남대로101안길 24 (잠원동)",37.5161224,127.0174252,0.0801821855542093
"323","쉐플로","06296 서울 강남구 논현로36길 29",37.4851485,127.0441814,0.121028678767466
"324","다이닝텐트","06028 서울 강남구 압구정로4길 13-13",37.5223298,127.02112,0.0776546162404314
"325","작은프랑스","08017 서울 양천구 목동동로8길 31-6",37.5162441,126.8722944,0.117011889913461
"326","삼성국수","06087 서울 강남구 영동대로 611 (삼성동, Chan&Chan Tower) 지하 1층",37.5146945,127.0594025,0.111197359885611
"327","이남장(삼성동점)","06172 서울 강남구 봉은사로108길 21",37.5135668,127.0644469,0.115944484712372
"328","저스트스테이크","06018 서울 강남구 선릉로157길 29",37.5262122,127.0373154,0.0866722850547298
"329","삼성원조양곱창","06075 서울 강남구 학동로101길 7",37.5209254,127.0576104,0.10612881757868
"330","봉피양(방이점)","05639 서울 송파구 양재대로71길 1-4 (벽제갈비)",37.5099679,127.1261994,0.171538842566923
"331","토마틸로","04539 서울 중구 을지로5길 26 (미래에셋 CENTER 1) 지하 1층",37.5673583,126.9851356,0.020243645348601
"332","나무가있는집","03175 서울 종로구 경희궁길 10-2",37.5711948,126.972106,0.00977702878434434
"333","그란구스또","06186 서울 강남구 삼성로 340 (대치동, 앨포트빌딩)",37.501937,127.0595671,0.119339530792517
"334","와라이","04539 서울 중구 을지로5길 26 (수하동, 미래에셋 CENTER 1) 지하 2층",37.5673583,126.9851356,0.020243645348601
"335","봉추찜닭","03079 서울 종로구 대학로11길 27 (명륜4가)",37.5827641,127.0011905,0.0313219684478829
"336","시화담","04344 서울 용산구 회나무로 75",37.5406316,126.9948254,0.0471936352018952
"337","대가방","06056 서울 강남구 선릉로145길 13 (럭스웨이빌딩)",37.5211149,127.0385258,0.0908758009859571
"338","유노추보","06028 서울 강남구 압구정로10길 36 (신사동)",37.5212119,127.0219242,0.0790254905837326
"339","기소야","06168 서울 강남구 삼성로92길 13 (삼성동)",37.5081525,127.0583651,0.114398765784991
"340","미피아체","06015 서울 강남구 압구정로80길 19-2 (청담동, 삼영빌딩)",37.5244677,127.0449675,0.0937821607198753
"341","유명국양평해장국","06524 서울특별시 서초구 강남대로101길 11 (잠원동)",37.5164575,127.0186063,0.0806199325247126
"342","한성칼국수","06048 서울 강남구 언주로 735 (관세개발원빌딩)",37.5207504,127.0337237,0.0875574113282189
"343","민스키친 (도산공원점)","06021 서울 강남구 도산대로45길 10-4 (신사동)",37.5231247,127.0361536,0.0877669361573037
"344","까발로비안코","06165 서울 강남구 삼성로104길 9 (삼성동)",37.5161048999999,127.0629435,0.113255130371838
"345","그라노","06020 서울 강남구 언주로168길 16 (히든하우스)",37.5261187,127.0349193,0.0848830261079868
"346","사루비아","06036 서울 강남구 논현로153길 57",37.5200103,127.0236017,0.0810354170617323
"347","명동함흥면옥","04537 서울 중구 명동10길 35-19 (명동2가)",37.5627334,126.9856737,0.0239062294329324
"348","도쿄팡야","06105 서울 강남구 학동로38길 23 (논현동)",37.5133976,127.0345752,0.0933366148848895
"349","밀탑","06001 서울 강남구 압구정로 165 (압구정동, 현대백화점본점)",37.527346,127.027355,0.0784007988666509
"350","웃사브","04049 서울 마포구 와우산로11길 10 (상수동)",37.5487125,126.922243,0.0574411073907938
"351","올바른음식소문(잠원점)","06521 서울 서초구 신반포로33길 27",37.50998,127.0097656,0.0811894678140519
"352","두가헌640","06017 서울특별시 강남구 언주로172길 23 (신사동)",37.5276449,127.0357753,0.0845739622820696
"353","꽃지","06170 서울 강남구 봉은사로 610 (삼성동, 수도빌딩)",37.514184,127.0616079,0.113278511966297
"354","참부자설렁탕","06178 서울 강남구 삼성로 436 (대치동, 운체빌딩)",37.505829,127.0575853,0.11529278126552
"355","전주식당청국장집","06526 서울특별시 서초구 나루터로 70 (잠원동)",37.5153186,127.0177423,0.0810179450434201
"356","두루","06064 서울 강남구 선릉로148길 28 (청담동)",37.5224301,127.0424175,0.0930180195717409
"357","채근담","06188 서울 강남구 역삼로98길 23 (일동빌딩)",37.5033707,127.0650401,0.122593325826041
"358","뱃고동","06018 서울 강남구 언주로172길 54 (신사동)",37.5268072,127.0380194,0.0868500608946736
"359","청담복집","06072 서울특별시 강남구 영동대로 725 (청담동)",37.5224392999999,127.0551421,0.103236725770725
"360","듀크렘","06033 서울 강남구 도산대로15길 45 (신사동)",37.5201487,127.0237172,0.081008405679648
"361","대치정육식당","06201 서울 강남구 역삼로 450 (대치동)",37.5021874,127.0563938,0.116806409948634
"362","진주집","07331 서울 영등포구 국제금융로6길 33 (여의도동)",37.5207606,126.926893,0.0738149688725065
"363","정식당","06014 서울 강남구 선릉로158길 11 (청담동)",37.5256192,127.0410689,0.0899833704362022
"364","진촌설렁탕","04808 서울 성동구 천호대로 438 (유선빌딩)",37.5606227,127.0674797,0.0995952736881136
"365","새벽집","06013 서울 강남구 도산대로101길 6 (청담동)",37.5255069,127.0528396,0.0996119602039753
"366","뜨리앙","06015 서울 강남구 도산대로67길 30 (청담동)",37.5259177,127.0445553,0.0925870137775746
"367","비스테카","04344 서울 용산구 회나무로 49",37.5400369,126.9920724,0.0463229374975263
"368","진도횟집","06648 서울 서초구 서초대로42길 54 (서초동, 건설기계회관)",37.4895754,127.0093972,0.0993278551517589
"369","파파호","06072 서울 강남구 영동대로 721 (리버뷰오피스텔)",37.5221805,127.0552966,0.103510441633104
"370","일비노로소","04328 서울 용산구 두텁바위로60길 25",37.5503355,126.9828959,0.0330405195789898
"371","청담골","06064 서울 강남구 선릉로148길 48 (청담동, 미준빌딩)",37.5224301,127.0424175,0.0930180195717409
"372","큰기와집","03053 서울 종로구 북촌로5길 62 (소격동)",37.5798993,126.9816244,0.0117189161068727
"373","두꺼비정육점식당","06197 서울 강남구 역삼로 421",37.5014291,127.0530726,0.114891956858595
"374","타이오키드","04404 서울 용산구 이태원로 214-1",37.5345767,126.997904,0.0539647194900481
"375","벽제갈비 타워팰리스점","06294 서울 강남구 언주로30길 26 (타워팰리스) VANNT 1층(도곡동)",37.4873933999999,127.0527274,0.124763400768279
"376","카페먼데이투선데이","06016 서울특별시 강남구 도산대로67길 13-3 (청담동)",37.5247519,127.0441199,0.0929339509955806
"377","케익하우스윈 (윈제과점)","06067 서울 강남구 삼성로 719 (청담동, 경덕빌딩)",37.5231998,127.0486655,0.097508883702454
"378","리샨","06620 서울 서초구 서초대로74길 11 (서초동, 삼성전자빌딩)",37.4966085,127.0269023,0.101593975534425
"379","비스트로드욘트빌","06014 서울 강남구 선릉로158길 13-7 (청담동) 1층",37.526034,127.0412231,0.0898522261080839
"380","홍능갈비집","02470 서울 동대문구 제기로 85 (홍능갈비집)",37.5866417,127.0437866,0.0740882160619355
"381","마당","06021 서울 강남구 도산대로45길 7 (신사동, 에르메스도산파크)",37.522743,127.0353146,0.087388464239453
"382","하동관","04538 서울 중구 명동9길 12 (명동1가)",37.5643946,126.9850185,0.0222325923207267
"383","휘닉스","06194 서울 강남구 테헤란로 440 (대치동, 포스코센터)",37.5057659,127.0561581,0.114252916471001
"384","산봉화로구이","06018 서울 강남구 선릉로155길 26",37.5257484,127.037568,0.0871606170855188
"385","갈비명가 이상(본점)","02807 서울 성북구 정릉로 364",37.6014124,127.0236475,0.0575578922075785
"386","코기코기","06017 서울 강남구 언주로172길 28 (신사동, 오리엔탈빌딩)",37.5272535,127.0359523,0.0849576386906425
"387","산띠","04053 서울 마포구 와우산로27길 70",37.5555034,126.9249735,0.0515536982978031
"388","하누소(인사점)","03163 서울 종로구 인사동4길 18 (낙원동, 로담코 인사빌딩)",37.5729616,126.987332,0.0190518995653883
"389","쟈니덤플링","04391 서울 용산구 보광로59길 5 (이태원동)",37.5338391,126.9937105,0.0525720906988647
"390","스시조","04533 서울 중구 소공로 106 (소공동, 서울 웨스틴조선호텔)",37.564378,126.980058,0.0192299731754852
"391","마오","06062 서울 강남구 도산대로56길 17 (청담동)",37.5219367,127.0405289,0.0918689753714989
"392","스시초희","06021 서울 강남구 도산대로45길 18-6 (신사동, 돌체비타빌딩)",37.523725,127.0359559,0.0872243856527511
"393","한미리(본점)","06188 서울 강남구 영동대로 333 (일동빌딩)",37.5041135,127.0648578,0.121984062773127
"394","코코브루니","06019 서울특별시 강남구 선릉로 803 (신사동)",37.5238945,127.0389528,0.0894063585336074
"395","마이쏭","06021 서울 강남구 도산대로45길 16-4 (신사동)",37.5233056,127.0356852,0.0872949750476478
"396","신사면옥","06054 서울 강남구 도산대로46길 11 (논현동, 논현오피스텔)",37.5212636,127.0366318,0.0893558559793856
"397","스타차이나","07333 서울 영등포구 여의대방로65길 24 (여의도동, 호성빌딩)",37.5204021,126.9292806,0.0727457352220756
"398","마포숯불갈비","06048 서울 강남구 도산대로 232 (논현동, 청학아파트) 에이동",37.5205692,127.0328266,0.0870311647025957
"399","레스쁘아뒤이부","06016 서울 강남구 선릉로152길 33 (청담동)",37.5247396,127.0423789,0.0915577138553592
"400","콰이19","06028 서울 강남구 강남대로162길 41-20 (신사동)",37.5218832,127.0211564,0.0780149183605866
"401","안","06011 서울특별시 강남구 도산대로81길 13 (청담동)",37.5252148,127.0475543,0.0954278200875363
"402","압구정서서갈비","06018 서울 강남구 압구정로50길 22 (신사동)",37.5267809,127.0376758,0.0865973458671776
"403","마이타이","04350 서울 용산구 이태원로 183-4 (이태원동)",37.5347043,126.9898281,0.0501387747402079
"404","강강술래(역삼점)","06257 서울 강남구 논현로 325 (강강술래)",37.4941559,127.0395211,0.111071732240605
"405","사와","06023 서울 강남구 언주로 841 (신사동, 석정빌딩)",37.5254077,127.0329203,0.0838300400229474
"406","남도마루","05653 서울특별시 송파구 위례성대로22길 14 (오금동)",37.5090713,127.1307071,0.176018101649365
"407","장수식당","04534 서울 중구 명동9가길 21 (을지로2가)",37.5648366,126.9832908,0.0207583668724196
"408","한추","06029 서울 강남구 논현로175길 68 (신사동)",37.5240393,127.0234316,0.0779453802659199
"409","싱카이","04520 서울 중구 세종대로 136 (태평로1가, 파이낸스빌딩) 지하 2층",37.568369,126.97779,0.01464382575456
"410","리북손만두","04520 서울 중구 무교로 17-13 (무교동)",37.5672148,126.9785303,0.016015026901627
"411","세림","04522 서울 중구 남대문로9길 24 (다동)",37.5687225,126.979816,0.0155487279376752
"412","무등산","06062 서울 강남구 선릉로146길 3 (청담동, 승봉빌딩)",37.523116,127.0419539,0.0922272125877077
"413","충무김밥","04536 서울 중구 명동10길 8 (명동2가)",37.5633916,126.9851068,0.0230375768519517
"414","유다까","06101 서울 강남구 언주로 632 (논현동)",37.5130355,127.0359056,0.0945218514073851
"415","조개창고 (달마수산)","04715 서울 성동구 왕십리로 331 (공영빌딩)",37.5625971,127.0327884,0.0654163105755711
"416","타니넥스트도어","04533 서울 중구 남대문로 73 (AVENUEL) 9층",37.564152,126.981643,0.020293737401719
"417","문화옥","04546 서울 중구 창경궁로 62-5 (주교동)",37.568082,126.9984559,0.0311988280821498
"418","하시","06103 서울특별시 강남구 봉은사로49길 7 (논현동)",37.518574,127.026651,0.0841416054406448
"419","이마스시","06023 서울 강남구 언주로 859 (신사동, 쉬즈.애비뉴빌딩)",37.5271774,127.0329337,0.0826831060815892
"420","바다식당","04348 서울 용산구 이태원로49길 18 (한남동)",37.5371402,126.9995024,0.0526698502561859
"421","미가할매","08753 서울 관악구 신림로 374",37.4876683,126.9289972,0.101665820323841
"422","충무상회","06022 서울 강남구 언주로167길 38 (신사동)",37.5265685,127.0300962,0.0809482118060623
"423","란나타이","07333 서울 영등포구 국제금융로 86 (여의도동, 롯데캐슬 아이비)",37.5200722,126.9318875,0.0716008848935519
"424","황태본가","07327 서울 영등포구 국제금융로2길 37 (여의도동, 에스트레뉴)",37.5229056,126.9242728,0.0736777679657178
"425","가람국시","06053 서울 강남구 언주로135길 13 (논현동)",37.5169459,127.0328724,0.089606135420511
"426","오자와","04043 서울 마포구 양화로10길 15",37.5509873,126.9173676,0.0603970355895015
"427","백제삼계탕","04536 서울 중구 명동8길 8-10 (명동2가)",37.5633991,126.9840823,0.0223703405027676
"428","뉘조","03146 서울 종로구 인사동14길 27",37.5751149,126.9851979,0.016262402819076
"429","창고43","07331 서울 영등포구 국제금융로6길 33 M2층",37.5207606,126.926893,0.0738149688725065
"430","텐카이","04347 서울 용산구 소월로 322 (한남동, 하얏트호텔) LL층",37.5393346,126.9972683,0.0496035175149898
"431","마마스","04516 서울 중구 서소문로 81 (순화동, 혜명빌딩)",37.5623209,126.9701951,0.0184086404258917
"432","커피지인","06021 서울 강남구 도산대로45길 14 (신사동)",37.5232254,127.0357937,0.0874294527862257
"433","마츠에라멘","04030 서울 마포구 동교로 126 (서교동, 광남벨라스아파트)",37.5534897,126.9177304,0.0588830028391951
"434","부산복집","04555 서울 중구 충무로 21-10 (초동)",37.5632916,126.9924678,0.0284912911643141
"435","중화 (진아춘 광화문점)","03186 서울 종로구 새문안로 92 (신문로1가, 광화문오피시아)",37.5696602,126.9748903,0.0121262746340271
"436","카페테라스","03053 서울 종로구 삼청로 102-2 (삼청동)",37.5843673,126.9822281,0.0128207610168001
"437","하노이의아침","07333 서울 영등포구 국제금융로 78 (여의도동, 홍우빌딩)",37.5208328999999,126.9312858,0.0712820613341942
"438","산들해","05544 서울 송파구 위례성대로 6 (방이동, 현대토픽스)",37.5168051,127.1131356,0.156820176990719
"439","비양도","02838 서울 성북구 성북로 160 (성북동)",37.5945614,126.9922864,0.0262862184090804
"440","명동해물탕","04536 서울 중구 명동8길 11-6 (명동2가)",37.5631219,126.9849622,0.0231470720480963
"441","전주설렁탕","05557 서울 송파구 백제고분로7길 33 (잠실동)",37.5108961,127.0825951,0.132547333261181
"442","부옥당","06170 서울 강남구 영동대로106길 41 (삼성동, 동영빌딩)",37.5142135,127.0644117,0.115542301497106
"443","한스케익","06031 서울 강남구 논현로167길 21 (신사동)",37.5245034,127.0262776,0.0795970038527152
"444","을지로골뱅이 (화산골뱅이)","04534 서울 중구 명동9길 43 (을지로2가)",37.5656614,126.9839542,0.0205800138981896
"445","흑돈가","06163 서울특별시 강남구 봉은사로86길 14 (삼성동)",37.5124803,127.0563072,0.110081329427473
"446","나리의집","04348 서울 용산구 이태원로 245 (한남동)",37.5368776,127.0000977,0.0532224746363754
"447","만발","06588 서울 서초구 서초대로29길 32 (방배동)",37.4895919,126.9950314,0.0945281617995359
"448","신안촌","03169 서울특별시 종로구 사직로12길 8 (내자동)",37.5753225,126.9710785,0.00552487436327591
"449","엠꼼마카롱","06302 서울 강남구 논현로24길 18 (도곡동)",37.4817258,127.0445586,0.123976157909693
"450","만요","06098 서울 강남구 언주로 640 (논현동, 임피리얼 팰리스호텔) 2층",37.514021,127.0358805,0.093800955077119
"451","서글렁탕","07343 서울 영등포구 여의대방로 394 (여의도동, 우정빌딩)",37.5194009,126.9328086,0.071689128357651
"452","홈수끼 (Home Sukki)","05638 서울 송파구 위례성대로 134 (방이동, 한스빌딩)",37.5119992,127.1262322,0.170740985000701
"453","한우집위","07333 서울특별시 영등포구 국제금융로 86 (여의도동)",37.5199092999999,126.9317832,0.0717943059102321
"454","남도미락","06578 서울 서초구 사평대로 150 (반포동, 궁전상가)",37.500394,127.000702,0.0860239731210406
"455","성북동메밀수제비","02879 서울 성북구 성북로31길 9 (성북동)",37.5945466,126.990451,0.0247361367163437
"456","삼정복집","06170 서울 강남구 봉은사로 626 (세헌빌딩)",37.5145933,127.0638968,0.114902638382927
"457","평가옥(잠실점)","05566 서울특별시 송파구 석촌호수로 106 (잠실동)",37.5076442,127.088642,0.139400851159836
"458","반포집","06501 서울 서초구 신반포로 15 (구반포상가)",37.5017647,126.9862345,0.0806277594199965
"459","마미청국장","03085 서울특별시 종로구 동숭4나길 2 (동숭동)",37.5831366,127.0042165,0.0343662298499503
"460","성북동돼지갈비집","02879 서울 성북구 성북로 115 (성북동)",37.5932483,126.9960567,0.028967552260584
"461","여의도양지탕","07238 서울특별시 영등포구 국회대로70길 7 (여의도동)",37.529955,126.9198949,0.0712871563277688
"462","개화","04535 서울 중구 남대문로 52-5 (명동2가)",37.5620722,126.9818207,0.022120178549453
"463","함평면옥","03721 서울 서대문구 성산로 527 (대신동, 하늬솔빌딩)",37.5637022,126.9440856,0.0309523632521069
"464","송아저씨빈대떡","03788 서울특별시 서대문구 연세로7안길 29 (창천동)",37.5580041,126.9351602,0.0415407607311224
"465","내고향식당","04528 서울특별시 중구 남대문시장길 18-3 (남창동)",37.5598862,126.9770242,0.0220142616185464
"466","엘본더테이블","06028 서울특별시 강남구 논현로175길 88 (신사동)",37.5233872,127.0220554,0.077488643584779
"467","충청도집","03059 서울특별시 종로구 북촌로 6-4 (재동)",37.579485,126.9840574,0.0141771694653695
"468","철철복집","04522 서울특별시 중구 을지로3길 29 (다동)",37.5673273,126.9813326,0.017592059714536
"469","반포치킨","06548 서울 서초구 신반포로 38 (구반포상가) 반포상가 J동 21호",37.5014798,126.9888463,0.0814731519376772
"470","무돌","06065 서울 강남구 선릉로 748 (청담동, 현대아파트)",37.5215094,127.0406181,0.0922113656431764
"471","도이치하우스","04402 서울 용산구 대사관로 46 (한남동, 서울빌딩)",37.5332667,127.0030356,0.0578637147238218
"472","블루밍가든(강남역점)","06241 서울특별시 강남구 강남대로 358 (역삼동)",37.4999072,127.0373932,0.105273875918046
"473","니시키","04400 서울특별시 용산구 이태원로 232 (한남동)",37.5355765,126.9994588,0.0539471726547337
"474","동아냉면","04406 서울특별시 용산구 우사단로 5 (보광동)",37.5308615,126.9966152,0.056555120427766
"475","백년옥","06719 서울 서초구 남부순환로 2407",37.4811511,127.0137688,0.108797604861315
"476","장사랑","06023 서울 강남구 언주로165길 7-4 (신사동)",37.5255394,127.0322783,0.0832613983136206
"477","아카사카","06621 서울특별시 서초구 서초대로74길 23",37.4955719,127.0270752,0.102550161315322
"478","스시효(서초점)","06621 서울 서초구 서초대로74길 23 (서초동, 서초타운트라팰리스)",37.4956277,127.0269945,0.102458866693367
"479","동아리","03188 서울 종로구 청계천로 35 (서린동, 관정빌딩)",37.5693468,126.9812758,0.0160668343431434
"480","백암왕순대","03703 서울 서대문구 증가로 13-6",37.569355,126.9310343,0.0405288441179953
"481","오시리또오시리","05548 서울 송파구 오금로15길 7-20 (방이동)",37.5130723,127.1088588,0.154522266761644
